gene,median
LRRTM2,7583.0
CCDC138,6607.0
MED26,6023.5
ZNF607,6721.5
NONO,260.5
FANCC,6284.0
S100A13,546.0
LRRC37A3,7482.0
CTSV,7207.0
ZFP36L2,916.5
EID3,6712.5
LSM14B,2993.5
SNX32,7338.0
ZNF670,6698.0
SASS6,6226.0
TMLHE,6078.0
GPR137,4251.0
L3MBTL3,6130.0
BEND7,7193.5
ZNF85,6465.0
PRRT2,7312.0
ALKBH6,5623.0
ZNF155,6135.5
ZNF552,6058.5
MYCL,6979.5
DHRS12,5761.5
CCDC110,7393.0
GNAZ,7127.5
ZNF382,7174.5
NFKBIL1,7004.0
ZNF425,7139.5
ZNF394,3743.5
TSPAN32,7623.0
IPO9,3346.0
OSCP1,6118.0
NLRP3,6896.5
ZNF221,7348.0
MTHFSD,5714.5
SPATA3,7939.75
SNAPIN,1530.0
CCDC180,7905.25
ZNF555,7039.5
SENP3,6135.5
CISD3,4811.5
ADAM11,7453.0
ZNF548,5451.5
DNAJC18,6169.0
HSD17B1,5685.0
ADCY4,6976.0
ZNF233,7421.5
MORF4L1,383.0
ZNF143,4744.0
SH2D3A,7475.0
SLIRP,534.0
RTN4,596.0
MMP14,238.5
REEP2,7244.5
TDP1,5376.5
ZNF408,5698.0
SPAG1,6824.0
SAMD12,7752.0
PCDHB10,7367.0
IRAK1BP1,7291.0
ATP2B2,7853.0
SGIP1,7411.5
PLCD4,6792.0
ZNF414,6107.5
KLHL11,6773.0
DDX17,362.0
OGFOD3,5108.5
AK9,7216.5
GATA3,7182.0
SLC4A5,6737.0
TMEM150B,6932.0
TMEM150A,4630.5
SPTBN5,7641.5
TRPM3,7804.0
ADAMTS13,7278.5
TAS2R14,7468.5
NCOA4,522.5
NDUFAF5,5449.5
ZNF583,6847.0
PLA2G5,7624.5
DKK2,7323.5
UBL5,161.0
YBX1,65.5
TMEM182,6641.0
TEX9,7271.0
PRDM10,6497.0
METTL25,6252.0
FAAH2,7630.5
FAM169A,7219.5
RPL12,18.0
XKR6,7671.0
POC5,5184.5
INMT,6925.0
HOXA4,6744.5
TAX1BP1,522.5
RAD54B,6779.5
ARL11,7117.0
MPV17L,7387.0
WNT4,7387.0
FOXP3,7119.5
SLC26A10,7382.5
TNFRSF4,7297.5
TINAG,7934.0
DHX57,5170.0
STARD7,528.0
PITPNM2,6854.0
SMAD6,6909.0
C17orf97,6854.5
PCDHGC4,7818.5
GPR89A,6620.5
FRK,7371.5
MMP25,7177.0
GRID1,7617.5
C6orf163,7595.5
FLT3,7594.0
SERTAD4,7314.5
SRSF12,7427.5
CLTCL1,7155.5
KCNQ4,7563.5
KCNJ12,7747.0
RHOA,79.5
OXTR,7520.5
PKHD1,7843.0
DLG2,7719.0
EML5,7501.5
ZNF343,5745.0
SPDYA,7672.5
CCT6B,6999.0
CDH4,7679.5
ZNF486,6885.0
TOX2,7255.5
C17orf67,7186.0
FAM13C,7471.0
PTBP1,599.5
ZNF446,7026.0
RPS11,11.0
TFAP2E,7141.0
LRP2BP,7356.5
WNT10A,7572.0
RGS17,7422.0
ADAM20,7884.5
OCLN,7686.5
ZSCAN22,6621.5
ZNF776,5662.0
APC2,7467.0
TAF1A,5903.5
PCDHGB6,7602.5
CCNJL,6914.5
RPL31,59.5
HYAL3,6907.5
RASL12,6510.5
PERM1,7636.5
ERMN,7664.5
ANKRD34A,7303.0
NKAIN3,7867.25
MAP6,7577.5
RAC1,223.5
ZNF213,6469.5
SLC26A1,7327.0
FAM24B,7920.25
LYG1,7340.0
ZNF530,6797.0
DUSP9,7481.5
FANCB,7061.0
BRICD5,7098.0
RPS5,42.5
C10orf88,5685.0
KCNN3,7537.5
MSI1,7696.0
HERPUD2,2724.0
NPHS1,7905.25
SCN8A,7599.0
SRR,6490.5
NTNG2,7605.0
